Charging Rate,Start Window,Result,SSE,SST
34.0,1.0,0.0,0.0,100.0
34.0,1.1,0.0,0.0,100.0
34.0,1.2,0.0,0.0,100.0
34.0,1.3,0.0,0.0,100.0
34.0,1.4,0.0,0.0,100.0
34.0,1.5,0.0,0.0,100.0
34.0,1.6,0.0,0.0,100.0
34.0,1.7000000000000002,0.0,0.0,100.0
34.0,1.8,0.0,0.0,100.0
34.0,1.9,0.0,0.0,100.0
34.0,2.0,0.0,0.0,100.0
34.0,2.1,0.0,0.0,100.0
34.0,2.2,0.0,0.0,100.0
34.0,2.3,0.0,0.0,100.0
34.0,2.4000000000000004,0.0,0.0,100.0
34.0,2.5,0.0,0.0,100.0
34.0,2.6,0.0,0.0,100.0
34.0,2.7,0.0,0.0,100.0
34.0,2.8,0.0,0.0,100.0
34.0,2.9000000000000004,0.0,0.0,100.0
34.0,3.0,0.0,0.0,100.0
34.0,3.1,0.0,0.0,100.0
34.0,3.2,0.0,0.0,100.0
34.0,3.3000000000000003,0.0,0.0,100.0
34.0,3.4000000000000004,0.0,0.0,100.0
34.0,3.5,0.0,0.0,100.0
34.0,3.6,0.0,0.0,100.0
34.0,3.7,0.0,0.0,100.0
34.0,3.8000000000000003,0.0,0.0,100.0
34.0,3.9000000000000004,0.0,0.0,100.0
34.0,4.0,0.0,0.0,100.0
34.0,4.1,0.0,0.0,100.0
34.0,4.2,0.0,0.0,100.0
34.0,4.300000000000001,0.0,0.0,100.0
34.0,4.4,0.0,0.0,100.0
34.0,4.5,0.0,0.0,100.0
34.0,4.6,0.0,0.0,100.0
34.0,4.7,0.0,0.0,100.0
34.0,4.800000000000001,0.0,0.0,100.0
34.0,4.9,0.0,0.0,100.0
34.0,5.0,0.0,0.0,100.0
34.0,5.1000000000000005,0.0,0.0,100.0
34.0,5.2,0.0,0.0,100.0
34.0,5.3,0.0,0.0,100.0
34.0,5.4,0.0,0.0,100.0
34.0,5.5,0.0,0.0,100.0
34.0,5.6000000000000005,0.0,0.0,100.0
34.0,5.7,0.0,0.0,100.0
34.0,5.800000000000001,0.0,0.0,100.0
34.0,5.9,0.0,0.0,100.0
34.0,6.0,0.0,0.0,100.0
34.0,6.1000000000000005,0.0,0.0,100.0
34.0,6.2,0.0,0.0,100.0
34.0,6.300000000000001,0.0,0.0,100.0
34.0,6.4,1.0,0.0,99.44444444444443
34.0,6.5,1.0,0.0,99.44444444444443
34.0,6.6000000000000005,2.0,0.0,98.66666666666666
34.0,6.7,2.0,0.0,98.88888888888889
34.0,6.800000000000001,2.0,0.0,98.66666666666669
34.0,6.9,8.0,0.0,94.66666666666666
34.0,7.0,4.0,0.0,97.33333333333331
34.0,7.1000000000000005,5.0,0.0,97.0
34.0,7.2,11.0,0.0,92.99999999999999
34.0,7.300000000000001,10.0,0.0,93.55555555555554
34.0,7.4,12.0,0.0,92.22222222222221
34.0,7.5,18.0,0.0,88.0
34.0,7.6000000000000005,29.0,0.0,80.88888888888889
34.0,7.7,40.0,0.0,73.7777777777778
34.0,7.800000000000001,55.0,0.0,63.666666666666714
34.0,7.9,57.0,0.0,63.00000000000002
34.0,8.0,71.0,0.0,53.5555555555556
34.0,8.100000000000001,78.0,0.0,49.33333333333335
34.0,8.2,89.0,0.0,41.55555555555556
34.0,8.3,95.0,0.0,37.888888888888886
